gmtTime,srcAddrOrg,car_id,lng,lat,isArriveOrLeft,stationSeqNum
2017-05-08T09:38:31+0800,720040,50079573,120.162261,30.256494,1,48
2017-05-08T09:38:33+0800,720040,50079561,120.154385,30.24501,2,3
2017-05-08T09:38:37+0800,720040,50079581,120.131068,30.201101,1,13
2017-05-08T09:38:40+0800,720040,50079585,120.122271,30.193944,1,35
2017-05-08T09:38:41+0800,720040,50079551,120.082925,30.168092,1,20
2017-05-08T09:38:50+0800,720040,50079546,120.132504,30.203048,2,36
2017-05-08T09:38:51+0800,720040,50079555,120.123746,30.195703,1,14
2017-05-08T09:38:51+0800,720040,50079582,120.154272,30.244583,1,46
2017-05-08T09:38:53+0800,720040,50079572,120.152457,30.238277,1,5
2017-05-08T09:38:56+0800,720040,50079556,120.100504,30.178244,1,17
2017-05-08T09:39:02+0800,720040,50079585,120.123198,30.194909,2,35
2017-05-08T09:39:04+0800,720040,50079551,120.081673,30.167451,2,20
2017-05-08T09:39:07+0800,720040,50079546,120.133158,30.204773,1,37
2017-05-08T09:39:12+0800,720040,50079556,120.098952,30.177636,2,17
2017-05-08T09:39:12+0800,720040,50079578,120.1311,30.219802,2,39
2017-05-08T09:39:15+0800,720040,50079555,120.122565,30.194612,2,14
2017-05-08T09:39:18+0800,720040,50079574,120.154703,30.245243,2,46
2017-05-08T09:39:18+0800,720040,50079554,120.0786,30.165802,2,21
2017-05-08T09:39:21+0800,720040,50079561,120.153403,30.242269,1,4
2017-05-08T09:39:32+0800,720040,50079579,0,0,2,44
2017-05-08T09:39:38+0800,720040,50079562,120.15491,30.245666,1,3
2017-05-08T09:39:39+0800,720040,50079548,120.132947,30.224058,1,40
2017-05-08T09:39:40+0800,720040,50079561,120.153391,30.241085,2,4
2017-05-08T09:39:50+0800,720040,50079581,120.126571,30.197373,1,14
2017-05-08T09:39:56+0800,720040,50079576,120.133696,30.227205,1,9
2017-05-08T09:39:57+0800,720040,50079547,120.106049,30.181231,1,33
2017-05-08T09:39:57+0800,720040,50079548,120.133421,30.225554,2,40
2017-05-08T09:39:58+0800,720040,50079584,120.133198,30.205938,1,12
2017-05-08T09:39:58+0800,720040,50079559,120.071316,30.160616,2,26
2017-05-08T09:39:58+0800,720040,50079548,120.133425,30.22559,1,40
2017-05-08T09:39:58+0800,720040,50079577,120.130951,30.217933,1,10
2017-05-08T09:39:58+0800,720040,50079548,120.133425,30.22559,2,40
2017-05-08T09:40:01+0800,720040,50079573,120.161147,30.256236,2,1
2017-05-08T09:40:13+0800,720040,50079558,120.132906,30.224111,1,40
2017-05-08T09:40:13+0800,720040,50079562,120.154385,30.244943,2,3
2017-05-08T09:40:18+0800,720040,50079584,120.133096,30.204819,2,12
2017-05-08T09:40:21+0800,720040,50079582,120.15749,30.248291,2,46
2017-05-08T09:40:22+0800,720040,50079578,120.133437,30.225541,1,40
2017-05-08T09:40:23+0800,720040,50079572,120.150549,30.234361,2,5
2017-05-08T09:40:27+0800,720040,50079559,120.07291,30.160997,1,27
2017-05-08T09:40:28+0800,720040,50079560,120.080869,30.166845,1,29
2017-05-08T09:40:29+0800,720040,50079561,120.152204,30.237987,1,5
2017-05-08T09:40:29+0800,720040,50079585,120.129161,30.199049,1,36
2017-05-08T09:40:34+0800,720040,50079576,120.133398,30.225748,2,9
2017-05-08T09:40:37+0800,720040,50079546,120.131047,30.209687,2,37
2017-05-08T09:40:39+0800,720040,50079555,120.114852,30.189535,1,15
2017-05-08T09:40:42+0800,720040,50079579,0,0,1,45
2017-05-08T09:40:43+0800,720040,50079558,120.133503,30.225893,2,40
2017-05-08T09:40:45+0800,720040,50079546,120.130812,30.210521,1,38
2017-05-08T09:40:46+0800,720040,50079551,120.080604,30.166886,1,21
2017-05-08T09:40:48+0800,720040,50079560,120.082144,30.167466,2,29
2017-05-08T09:40:49+0800,720040,50079585,120.129625,30.199348,2,36
2017-05-08T09:40:55+0800,720040,50079558,120.133551,30.225983,2,40
2017-05-08T09:40:56+0800,720040,50079553,120.105817,30.181098,1,33
2017-05-08T09:40:59+0800,720040,50079554,120.075211,30.161506,1,22
2017-05-08T09:41:02+0800,720040,50079559,120.073537,30.16116,2,27
2017-05-08T09:41:09+0800,720040,50079572,120.150451,30.232507,1,6
2017-05-08T09:41:10+0800,720040,50079562,120.153444,30.242284,1,4
2017-05-08T09:41:13+0800,720040,50079584,120.131209,30.201255,1,13
2017-05-08T09:41:15+0800,720040,50079570,120.160769,30.25623,2,1
2017-05-08T09:41:20+0800,720040,50079581,120.118881,30.191757,2,14
2017-05-08T09:41:27+0800,720040,50079547,120.112194,30.186981,2,33
2017-05-08T09:41:28+0800,720040,50079577,120.130724,30.214018,2,10
2017-05-08T09:41:34+0800,720040,50079577,120.130578,30.213455,1,11
2017-05-08T09:41:34+0800,720040,50079551,120.079379,30.166277,2,21
2017-05-08T09:41:37+0800,720040,50079556,120.092664,30.174066,1,18
2017-05-08T09:41:37+0800,720040,50079579,0,0,1,46
2017-05-08T09:41:40+0800,720040,50079572,120.148954,30.232242,2,6
2017-05-08T09:41:42+0800,720040,50079562,120.153437,30.241006,2,4
2017-05-08T09:41:45+0800,720040,50079584,120.129435,30.199571,2,13
2017-05-08T09:41:45+0800,720040,50079560,120.083865,30.16848,2,29
2017-05-08T09:41:52+0800,720040,50079578,120.134349,30.228361,2,40
2017-05-08T09:41:56+0800,720040,50079548,120.135529,30.228929,1,41
2017-05-08T09:41:59+0800,720040,50079561,120.150674,30.232952,2,5
2017-05-08T09:42:05+0800,720040,50079556,120.091996,30.173292,2,18
2017-05-08T09:42:05+0800,720040,50079561,120.150476,30.232701,1,6
2017-05-08T09:42:08+0800,720040,50079581,120.114539,30.189313,1,15
2017-05-08T09:42:08+0800,720040,50079580,120.156842,30.25204,1,2
2017-05-08T09:42:09+0800,720040,50079555,120.10951,30.184126,2,15
2017-05-08T09:42:13+0800,720040,50079555,120.109156,30.183789,1,16
2017-05-08T09:42:15+0800,720040,50079546,120.131147,30.215114,2,38
2017-05-08T09:42:17+0800,720040,50079585,120.132944,30.204491,1,37
2017-05-08T09:42:20+0800,720040,50079579,0,0,2,46
2017-05-08T09:42:21+0800,720040,50079550,120.11409,30.189223,1,15
2017-05-08T09:42:22+0800,720040,50079578,120.135838,30.229,1,41
2017-05-08T09:42:26+0800,720040,50079553,120.112192,30.186913,2,33
2017-05-08T09:42:28+0800,720040,50079554,120.070498,30.160783,1,23
2017-05-08T09:42:32+0800,720040,50079585,120.133431,30.205183,2,37
2017-05-08T09:42:32+0800,720040,50079572,120.145957,30.232258,1,7
2017-05-08T09:42:33+0800,720040,50079576,120.130934,30.218285,1,10
2017-05-08T09:42:39+0800,720040,50079546,120.131149,30.216135,1,39
2017-05-08T09:42:46+0800,720040,50079555,120.107274,30.182286,2,16
2017-05-08T09:42:47+0800,720040,50079574,120.159878,30.248512,1,47
2017-05-08T09:42:50+0800,720040,50079547,120.115427,30.189534,1,34
2017-05-08T09:43:01+0800,720040,50079558,120.138046,30.230121,2,40
2017-05-08T09:43:04+0800,720040,50079577,120.132447,30.206439,2,11
2017-05-08T09:43:04+0800,720040,50079561,120.146471,30.232258,1,7
2017-05-08T09:43:06+0800,720040,50079582,120.159897,30.249292,1,47
2017-05-08T09:43:07+0800,720040,50079584,120.123197,30.195305,1,14
2017-05-08T09:43:10+0800,720040,50079562,120.152041,30.238019,1,5
2017-05-08T09:43:12+0800,720040,50079548,120.142056,30.231419,1,42
2017-05-08T09:43:16+0800,720040,50079584,120.122623,30.194723,2,14
2017-05-08T09:43:24+0800,720040,50079576,120.130995,30.216934,2,10
2017-05-08T09:43:28+0800,720040,50079577,120.133377,30.205379,1,12
2017-05-08T09:43:31+0800,720040,50079562,120.151591,30.237092,2,5
2017-05-08T09:43:32+0800,720040,50079553,120.115565,30.189593,1,34
2017-05-08T09:43:35+0800,720040,50079560,120.086868,30.169974,1,30
2017-05-08T09:43:38+0800,720040,50079581,120.109227,30.183777,2,15
2017-05-08T09:43:38+0800,720040,50079580,120.156162,30.248484,2,2
2017-05-08T09:43:39+0800,720040,50079550,120.114101,30.189188,2,16
2017-05-08T09:43:40+0800,720040,50079581,120.109227,30.183777,1,16
2017-05-08T09:43:47+0800,720040,50079548,120.143521,30.231801,2,42
2017-05-08T09:43:51+0800,720040,50079550,120.11411,30.189184,2,16
2017-05-08T09:43:52+0800,720040,50079578,120.141552,30.23138,2,41
2017-05-08T09:43:53+0800,720040,50079585,120.130496,30.210583,1,38
2017-05-08T09:43:58+0800,720040,50079554,120.068942,30.16393,2,23
2017-05-08T09:44:02+0800,720040,50079572,120.140269,30.231228,2,7
2017-05-08T09:44:04+0800,720040,50079559,120.077753,30.164646,1,28
2017-05-08T09:44:05+0800,720040,50079576,120.130596,30.213487,1,11
2017-05-08T09:44:06+0800,720040,50079585,120.130499,30.211154,2,38
2017-05-08T09:44:07+0800,720040,50079558,120.143233,30.231691,1,42
2017-05-08T09:44:09+0800,720040,50079546,120.130956,30.219346,2,39
2017-05-08T09:44:10+0800,720040,50079581,120.106974,30.181996,2,16
2017-05-08T09:44:14+0800,720040,50079560,120.088171,30.170384,2,30
2017-05-08T09:44:15+0800,720040,50079555,120.101099,30.178394,1,17
2017-05-08T09:44:17+0800,720040,50079574,120.160973,30.249916,2,47
2017-05-08T09:44:18+0800,720040,50079566,120.067874,30.163591,2,25
2017-05-08T09:44:20+0800,720040,50079547,120.120862,30.193004,2,34
2017-05-08T09:44:22+0800,720040,50079578,120.143381,30.231715,1,42
2017-05-08T09:44:23+0800,720040,50079548,120.145925,30.232134,1,43
2017-05-08T09:44:25+0800,720040,50079567,120.157444,30.252343,1,2
2017-05-08T09:44:29+0800,720040,50079580,120.154579,30.245609,1,3
2017-05-08T09:44:34+0800,720040,50079561,120.139235,30.230719,2,7
2017-05-08T09:44:36+0800,720040,50079582,120.160925,30.24994,2,47
2017-05-08T09:44:38+0800,720040,50079576,120.130577,30.212566,2,11
2017-05-08T09:44:40+0800,720040,50079580,120.154332,30.245244,1,3
2017-05-08T09:44:41+0800,720040,50079550,120.115653,30.189628,2,16
2017-05-08T09:44:41+0800,720040,50079547,120.122637,30.19436,1,35
2017-05-08T09:44:42+0800,720040,50079584,120.115122,30.189686,1,15
2017-05-08T09:44:44+0800,720040,50079548,120.1475,30.231864,2,43
2017-05-08T09:44:45+0800,720040,50079555,120.098963,30.177671,2,17
2017-05-08T09:44:45+0800,720040,50079558,120.143755,30.231894,2,42
2017-05-08T09:44:46+0800,720040,50079572,120.137729,30.229989,1,8
2017-05-08T09:44:46+0800,720040,50079577,120.130179,30.200136,1,13
2017-05-08T09:44:53+0800,720040,50079561,120.137371,30.229861,1,8
2017-05-08T09:44:54+0800,720040,50079567,120.156833,30.251938,2,2
2017-05-08T09:45:00+0800,720040,50079562,120.149993,30.232415,1,6
2017-05-08T09:45:02+0800,720040,50079553,120.1227,30.194428,2,34
2017-05-08T09:45:04+0800,720040,50079553,120.122761,30.194491,1,35
2017-05-08T09:45:11+0800,720040,50079584,120.113822,30.188883,2,15
2017-05-08T09:45:12+0800,720040,50079560,120.090886,30.171595,1,31
2017-05-08T09:45:13+0800,720040,50079558,120.146537,30.232108,1,43
2017-05-08T09:45:14+0800,720040,50079568,120.074306,30.161366,1,26
2017-05-08T09:45:15+0800,720040,50079551,120.074742,30.161418,1,22
2017-05-08T09:45:19+0800,720040,50079579,0,0,1,47
2017-05-08T09:45:22+0800,720040,50079562,120.149061,30.232272,2,6
2017-05-08T09:45:27+0800,720040,50079546,120.133465,30.225419,1,40
2017-05-08T09:45:27+0800,720040,50079546,120.133442,30.225357,1,40
2017-05-08T09:45:29+0800,720040,50079578,120.147439,30.231856,1,43
2017-05-08T09:45:32+0800,720040,50079556,120.087406,30.170255,1,19
2017-05-08T09:45:34+0800,720040,50079585,120.131121,30.21614,1,39
2017-05-08T09:45:34+0800,720040,50079559,120.078916,30.165615,2,28
2017-05-08T09:45:35+0800,720040,50079572,120.13619,30.229348,2,8
2017-05-08T09:45:36+0800,720040,50079551,120.073816,30.161194,2,22
2017-05-08T09:45:44+0800,720040,50079573,120.16058,30.256248,2,1
2017-05-08T09:45:47+0800,720040,50079563,120.131671,30.200557,2,1
2017-05-08T09:45:48+0800,720040,50079558,120.148597,30.232005,2,43
2017-05-08T09:45:51+0800,720040,50079556,120.086504,30.170001,2,19
2017-05-08T09:45:51+0800,720040,50079559,120.078936,30.165616,2,28
2017-05-08T09:46:01+0800,720040,50079585,120.131138,30.216763,2,39
2017-05-08T09:46:01+0800,720040,50079560,120.09234,30.173358,2,31
2017-05-08T09:46:02+0800,720040,50079580,120.153453,30.241882,1,4
2017-05-08T09:46:03+0800,720040,50079566,120.068099,30.159685,1,26
2017-05-08T09:46:04+0800,720040,50079576,120.133233,30.205721,1,12
2017-05-08T09:46:09+0800,720040,50079562,120.146116,30.232257,1,7
2017-05-08T09:46:11+0800,720040,50079547,120.128865,30.198817,2,35
2017-05-08T09:46:11+0800,720040,50079555,120.092722,30.174153,1,18
2017-05-08T09:46:15+0800,720040,50079547,120.129061,30.198995,1,36
2017-05-08T09:46:16+0800,720040,50079577,120.123755,30.19564,2,13
2017-05-08T09:46:17+0800,720040,50079584,120.10973,30.184246,1,16
2017-05-08T09:46:22+0800,720040,50079577,120.123256,30.195252,1,14
2017-05-08T09:46:22+0800,720040,50079566,120.068866,30.159872,2,26
2017-05-08T09:46:23+0800,720040,50079561,120.135143,30.228856,2,8
2017-05-08T09:46:27+0800,720040,50079551,120.070526,30.160763,1,23
2017-05-08T09:46:28+0800,720040,50079581,120.10243,30.178941,1,17
2017-05-08T09:46:34+0800,720040,50079553,120.128625,30.198226,2,35
2017-05-08T09:46:37+0800,720040,50079576,120.132952,30.204394,2,12
2017-05-08T09:46:42+0800,720040,50079555,120.091964,30.173289,2,18
2017-05-08T09:46:43+0800,720040,50079556,120.082776,30.168015,1,20
2017-05-08T09:46:44+0800,720040,50079551,120.070219,30.161738,2,23
2017-05-08T09:46:49+0800,720040,50079579,0,0,2,47
2017-05-08T09:46:56+0800,720040,50079567,120.154771,30.245586,1,3
2017-05-08T09:46:57+0800,720040,50079546,120.134335,30.228274,2,40
2017-05-08T09:46:59+0800,720040,50079578,120.150121,30.232338,2,43
2017-05-08T09:47:00+0800,720040,50079556,120.081691,30.167468,2,20
2017-05-08T09:47:00+0800,720040,50079559,120.080343,30.166603,1,29
2017-05-08T09:47:11+0800,720040,50079562,120.144881,30.23207,2,7
2017-05-08T09:47:15+0800,720040,50079566,120.073125,30.160993,1,27
2017-05-08T09:47:22+0800,720040,50079556,120.080464,30.166842,1,21
2017-05-08T09:47:24+0800,720040,50079551,120.069437,30.163879,1,24
2017-05-08T09:47:27+0800,720040,50079580,120.151853,30.237382,1,5
2017-05-08T09:47:30+0800,720040,50079559,120.082175,30.167497,2,29
2017-05-08T09:47:36+0800,720040,50079550,120.128517,30.198212,2,25
2017-05-08T09:47:39+0800,720040,50079576,120.130163,30.200042,1,13
2017-05-08T09:47:42+0800,720040,50079550,120.128528,30.198216,2,36
2017-05-08T09:47:44+0800,720040,50079546,120.135542,30.229006,1,41
2017-05-08T09:47:45+0800,720040,50079547,120.132455,30.202657,2,36
2017-05-08T09:47:46+0800,720040,50079566,120.073712,30.161146,2,27
2017-05-08T09:47:47+0800,720040,50079584,120.10642,30.181641,2,16
2017-05-08T09:47:52+0800,720040,50079577,120.115146,30.189679,2,14
2017-05-08T09:47:53+0800,720040,50079556,120.079366,30.166242,2,21
2017-05-08T09:47:54+0800,720040,50079577,120.114955,30.189583,1,15
2017-05-08T09:47:58+0800,720040,50079581,120.094865,30.175558,2,17
2017-05-08T09:48:00+0800,720040,50079560,120.09679,30.176393,1,32
2017-05-08T09:48:00+0800,720040,50079553,120.128853,30.198814,1,36
2017-05-08T09:48:02+0800,720040,50079574,120.162389,30.256331,1,48
2017-05-08T09:48:04+0800,720040,50079561,120.133657,30.227213,1,9
2017-05-08T09:48:07+0800,720040,50079576,120.129173,30.199052,2,13
2017-05-08T09:48:08+0800,720040,50079547,120.133218,30.204811,1,37
2017-05-08T09:48:08+0800,720040,50079585,120.133202,30.224815,1,40
2017-05-08T09:48:08+0800,720040,50079548,120.151237,30.235488,1,44
2017-05-08T09:48:09+0800,720040,50079581,120.093976,30.175078,1,18
2017-05-08T09:48:13+0800,720040,50079550,120.128975,30.19895,1,36
2017-05-08T09:48:20+0800,720040,50079572,120.133664,30.226978,1,9
2017-05-08T09:48:21+0800,720040,50079560,120.097948,30.176921,2,32
2017-05-08T09:48:21+0800,720040,50079555,120.087649,30.170355,1,19
2017-05-08T09:48:23+0800,720040,50079582,120.161722,30.256552,1,48
2017-05-08T09:48:23+0800,720040,50079561,120.133506,30.226238,2,9
2017-05-08T09:48:26+0800,720040,50079567,120.154331,30.244815,2,3
2017-05-08T09:48:28+0800,720040,50079585,120.133532,30.225852,2,40
2017-05-08T09:48:29+0800,720040,50079548,120.151738,30.236652,2,44
2017-05-08T09:48:33+0800,720040,50079567,120.154291,30.24475,2,3
2017-05-08T09:48:39+0800,720040,50079550,120.129648,30.199454,2,36
2017-05-08T09:48:41+0800,720040,50079578,120.151706,30.236456,1,44
2017-05-08T09:48:43+0800,720040,50079558,120.151732,30.236564,1,44
2017-05-08T09:48:47+0800,720040,50079572,120.133474,30.226078,2,9
2017-05-08T09:48:51+0800,720040,50079570,120.158073,30.252609,1,2
2017-05-08T09:48:54+0800,720040,50079551,120.067866,30.16364,2,25
2017-05-08T09:48:56+0800,720040,50079555,120.086246,30.169871,2,19
2017-05-08T09:48:57+0800,720040,50079580,120.150725,30.234362,2,5
2017-05-08T09:48:57+0800,720040,50079562,120.137266,30.229705,1,8
2017-05-08T09:49:01+0800,720040,50079559,120.086794,30.169936,1,30
2017-05-08T09:49:09+0800,720040,50079576,120.124146,30.195945,1,14
2017-05-08T09:49:14+0800,720040,50079546,120.139711,30.230848,2,41
2017-05-08T09:49:18+0800,720040,50079555,120.08436,30.168931,1,20
2017-05-08T09:49:24+0800,720040,50079577,120.111267,30.186151,2,15
2017-05-08T09:49:28+0800,720040,50079547,120.130632,30.209792,1,38
2017-05-08T09:49:30+0800,720040,50079553,120.132505,30.203152,2,36
2017-05-08T09:49:33+0800,720040,50079562,120.136336,30.229404,2,8
2017-05-08T09:49:38+0800,720040,50079584,120.101586,30.178511,1,17
2017-05-08T09:49:39+0800,720040,50079581,120.091009,30.17186,2,18
2017-05-08T09:49:41+0800,720040,50079576,120.122367,30.194345,2,14
2017-05-08T09:49:42+0800,720040,50079580,120.150066,30.232597,1,6
2017-05-08T09:49:44+0800,720040,50079559,120.08801,30.170315,2,30
2017-05-08T09:49:44+0800,720040,50079553,120.133035,30.204414,1,37
2017-05-08T09:49:46+0800,720040,50079546,120.142824,30.231625,1,42
2017-05-08T09:49:48+0800,720040,50079585,120.135569,30.228996,1,41
2017-05-08T09:49:49+0800,720040,50079577,120.109133,30.183741,1,16
2017-05-08T09:49:51+0800,720040,50079567,120.153413,30.241862,1,4
2017-05-08T09:49:52+0800,720040,50079555,120.08177,30.167487,2,20
2017-05-08T09:49:53+0800,720040,50079582,120.161,30.256295,2,1
2017-05-08T09:50:02+0800,720040,50079584,120.099186,30.177765,2,17
2017-05-08T09:50:05+0800,720040,50079585,120.136218,30.22929,2,41
2017-05-08T09:50:08+0800,720040,50079555,120.080509,30.166844,1,21
2017-05-08T09:50:11+0800,720040,50079578,120.153576,30.240769,2,44
2017-05-08T09:50:13+0800,720040,50079558,120.153604,30.240643,2,44
2017-05-08T09:50:18+0800,720040,50079573,120.1605,30.256294,2,1
2017-05-08T09:50:20+0800,720040,50079556,120.075061,30.161521,1,22
2017-05-08T09:50:21+0800,720040,50079570,120.156093,30.248564,2,2
2017-05-08T09:50:32+0800,720040,50079559,120.090725,30.171483,1,31
2017-05-08T09:50:38+0800,720040,50079555,120.079476,30.166336,2,21
2017-05-08T09:50:39+0800,720040,50079562,120.134937,30.228742,2,8
2017-05-08T09:50:39+0800,720040,50079570,120.155391,30.247117,1,3
2017-05-08T09:50:41+0800,720040,50079567,120.153484,30.24084,2,4
2017-05-08T09:50:42+0800,720040,50079573,120.160486,30.256306,2,1
2017-05-08T09:50:43+0800,720040,50079556,120.073707,30.161168,2,22
2017-05-08T09:50:43+0800,720040,50079546,120.146905,30.231946,1,43
2017-05-08T09:50:55+0800,720040,50079548,120.153467,30.242039,1,45
2017-05-08T09:50:58+0800,720040,50079547,120.13118,30.215628,2,38
2017-05-08T09:51:02+0800,720040,50079581,120.088594,30.170646,1,19
2017-05-08T09:51:04+0800,720040,50079558,120.153579,30.241537,1,45
2017-05-08T09:51:04+0800,720040,50079559,120.092051,30.173142,2,31
2017-05-08T09:51:06+0800,720040,50079576,120.114584,30.189329,1,15
2017-05-08T09:51:07+0800,720040,50079547,120.131142,30.216213,1,39
2017-05-08T09:51:08+0800,720040,50079584,120.093567,30.174867,1,18
2017-05-08T09:51:08+0800,720040,50079548,120.153443,30.242506,2,45
2017-05-08T09:51:11+0800,720040,50079566,120.078373,30.165218,1,28
2017-05-08T09:51:12+0800,720040,50079580,120.146544,30.232265,2,6
2017-05-08T09:51:14+0800,720040,50079553,120.130547,30.210774,2,37
2017-05-08T09:51:14+0800,720040,50079578,120.153539,30.241863,1,45
2017-05-08T09:51:15+0800,720040,50079553,120.130546,30.210843,1,38
2017-05-08T09:51:18+0800,720040,50079580,120.145888,30.232282,1,7
2017-05-08T09:51:19+0800,720040,50079577,120.106514,30.181642,2,16
2017-05-08T09:51:22+0800,720040,50079556,120.070587,30.160718,1,23
2017-05-08T09:51:25+0800,720040,50079560,120.105571,30.180923,1,33
2017-05-08T09:51:29+0800,720040,50079584,120.092093,30.173388,2,18
2017-05-08T09:51:31+0800,720040,50079548,120.153642,30.243516,1,46
2017-05-08T09:51:34+0800,720040,50079550,120.130603,30.210481,1,37
2017-05-08T09:51:34+0800,720040,50079559,120.092189,30.17328,2,31
2017-05-08T09:51:34+0800,720040,50079550,120.130603,30.210481,1,37
2017-05-08T09:51:37+0800,720040,50079558,120.153445,30.242599,2,45
2017-05-08T09:51:38+0800,720040,50079567,120.152266,30.238101,1,5
2017-05-08T09:51:39+0800,720040,50079550,120.130521,30.21087,1,38
2017-05-08T09:51:41+0800,720040,50079556,120.070208,30.161795,2,23
2017-05-08T09:51:47+0800,720040,50079585,120.142565,30.23161,1,42
2017-05-08T09:51:48+0800,720040,50079576,120.113383,30.188516,2,15
2017-05-08T09:51:49+0800,720040,50079548,120.154188,30.24434,2,46
2017-05-08T09:51:50+0800,720040,50079560,120.106619,30.181527,2,33
2017-05-08T09:51:52+0800,720040,50079581,120.084772,30.169126,1,20
2017-05-08T09:51:55+0800,720040,50079564,120.068135,30.163701,2,25
2017-05-08T09:51:57+0800,720040,50079562,120.13366,30.226887,1,9
2017-05-08T09:52:00+0800,720040,50079566,120.07863,30.16551,2,28
2017-05-08T09:52:08+0800,720040,50079567,120.151706,30.237078,2,5
2017-05-08T09:52:09+0800,720040,50079570,120.153449,30.243535,2,3
2017-05-08T09:52:09+0800,720040,50079585,120.14357,30.231781,2,42
2017-05-08T09:52:13+0800,720040,50079546,120.150515,30.232381,2,43
2017-05-08T09:52:14+0800,720040,50079578,120.154154,30.244247,1,46
2017-05-08T09:52:14+0800,720040,50079561,120.130941,30.21844,1,10
2017-05-08T09:52:16+0800,720040,50079556,120.069247,30.164013,1,24
2017-05-08T09:52:19+0800,720040,50079562,120.133497,30.226156,2,9
2017-05-08T09:52:24+0800,720040,50079572,120.130943,30.218124,1,10
2017-05-08T09:52:31+0800,720040,50079558,120.154202,30.244527,1,46
2017-05-08T09:52:33+0800,720040,50079570,120.153437,30.242231,1,4
2017-05-08T09:52:37+0800,720040,50079547,120.131188,30.220034,2,39
2017-05-08T09:52:45+0800,720040,50079553,120.131011,30.214892,2,38
2017-05-08T09:52:46+0800,720040,50079558,120.154369,30.24468,2,46
2017-05-08T09:52:48+0800,720040,50079580,120.141107,30.231592,2,7
2017-05-08T09:52:50+0800,720040,50079581,120.081107,30.167103,1,21
2017-05-08T09:52:54+0800,720040,50079577,120.100266,30.178167,1,17
2017-05-08T09:52:57+0800,720040,50079559,120.095921,30.175893,1,32
2017-05-08T09:52:58+0800,720040,50079579,0,0,1,48
2017-05-08T09:53:04+0800,720040,50079576,120.107907,30.182605,1,16
2017-05-08T09:53:09+0800,720040,50079550,120.131144,30.215652,2,38
2017-05-08T09:53:09+0800,720040,50079561,120.13097,30.217381,2,11
2017-05-08T09:53:09+0800,720040,50079585,120.147723,30.23193,1,43
2017-05-08T09:53:12+0800,720040,50079566,120.081082,30.166976,1,29
2017-05-08T09:53:12+0800,720040,50079576,120.107241,30.182143,2,16
2017-05-08T09:53:15+0800,720040,50079553,120.131181,30.216249,1,39
2017-05-08T09:53:16+0800,720040,50079585,120.147781,30.231927,2,43
2017-05-08T09:53:16+0800,720040,50079572,120.130971,30.217219,2,10
2017-05-08T09:53:20+0800,720040,50079559,120.097883,30.176896,2,32
2017-05-08T09:53:22+0800,720040,50079581,120.079373,30.166275,2,21
2017-05-08T09:53:26+0800,720040,50079546,120.151663,30.236343,1,44
2017-05-08T09:53:29+0800,720040,50079566,120.082191,30.167505,2,29
2017-05-08T09:53:33+0800,720040,50079547,120.133262,30.225208,1,40
2017-05-08T09:53:33+0800,720040,50079560,120.114465,30.189007,1,34
2017-05-08T09:53:44+0800,720040,50079578,120.158742,30.248212,2,46
2017-05-08T09:53:46+0800,720040,50079556,120.067992,30.163684,2,25
2017-05-08T09:53:46+0800,720040,50079584,120.088333,30.170593,1,19
2017-05-08T09:54:02+0800,720040,50079560,120.115646,30.1896,2,34
2017-05-08T09:54:03+0800,720040,50079570,120.153661,30.240241,2,4
2017-05-08T09:54:05+0800,720040,50079580,120.136475,30.229553,1,8
2017-05-08T09:54:14+0800,720040,50079555,120.075141,30.161457,1,22
2017-05-08T09:54:21+0800,720040,50079577,120.092454,30.173817,1,18
2017-05-08T09:54:22+0800,720040,50079564,120.06824,30.159738,1,26
2017-05-08T09:54:22+0800,720040,50079572,120.130661,30.213484,1,11
2017-05-08T09:54:23+0800,720040,50079567,120.150186,30.232415,1,6
2017-05-08T09:54:28+0800,720040,50079584,120.08664,30.17006,2,19
2017-05-08T09:54:28+0800,720040,50079579,0,0,2,1
2017-05-08T09:54:29+0800,720040,50079570,120.153072,30.238867,1,5
2017-05-08T09:54:43+0800,720040,50079567,120.149043,30.232276,2,6
2017-05-08T09:54:45+0800,720040,50079555,120.073747,30.161182,2,22
2017-05-08T09:54:45+0800,720040,50079553,120.131668,30.221467,2,39
2017-05-08T09:54:51+0800,720040,50079572,120.130459,30.212404,2,11
2017-05-08T09:54:52+0800,720040,50079559,120.105058,30.18064,1,33
2017-05-08T09:54:54+0800,720040,50079548,120.159821,30.248454,1,47
2017-05-08T09:54:55+0800,720040,50079566,120.087421,30.17017,1,30
2017-05-08T09:54:56+0800,720040,50079546,120.15364,30.241077,2,44
2017-05-08T09:55:03+0800,720040,50079547,120.134489,30.228614,2,40
2017-05-08T09:55:08+0800,720040,50079560,120.121598,30.193413,1,35
2017-05-08T09:55:08+0800,720040,50079560,120.121598,30.193413,1,35
2017-05-08T09:55:13+0800,720040,50079558,120.159748,30.248379,1,47
2017-05-08T09:55:16+0800,720040,50079566,120.088154,30.170403,2,30
2017-05-08T09:55:19+0800,720040,50079548,120.159876,30.249398,2,47
2017-05-08T09:55:23+0800,720040,50079567,120.146091,30.232296,1,7
2017-05-08T09:55:25+0800,720040,50079553,120.13318,30.224794,1,40
2017-05-08T09:55:25+0800,720040,50079562,120.130968,30.217776,1,10
2017-05-08T09:55:28+0800,720040,50079578,120.159905,30.249175,1,47
